"date" "keyword" "est_hits"
2010-05-27 "§√’¡°—π·¥¥" 8.5
2010-05-28 "§√’¡°—π·¥¥" 0
2010-05-29 "§√’¡°—π·¥¥" 11.22
2010-05-30 "§√’¡°—π·¥¥" 11.9
2010-05-31 "§√’¡°—π·¥¥" 8.5
2010-06-01 "§√’¡°—π·¥¥" 0
2010-06-02 "§√’¡°—π·¥¥" 35
2010-06-03 "§√’¡°—π·¥¥" 11.9
2010-06-04 "§√’¡°—π·¥¥" 24.15
2010-06-05 "§√’¡°—π·¥¥" 0
2010-06-06 "§√’¡°—π·¥¥" 16.1
2010-06-07 "§√’¡°—π·¥¥" 11.2
2010-06-08 "§√’¡°—π·¥¥" 22.4
2010-06-09 "§√’¡°—π·¥¥" 23.45
2010-06-10 "§√’¡°—π·¥¥" 35
2010-06-11 "§√’¡°—π·¥¥" 0
2010-06-12 "§√’¡°—π·¥¥" 14
2010-06-13 "§√’¡°—π·¥¥" 0
2010-06-14 "§√’¡°—π·¥¥" 0
2010-06-15 "§√’¡°—π·¥¥" 10.85
2010-06-16 "§√’¡°—π·¥¥" 10.5
2010-06-17 "§√’¡°—π·¥¥" 22.75
2010-06-18 "§√’¡°—π·¥¥" 0
2010-06-19 "§√’¡°—π·¥¥" 27.65
2010-06-20 "§√’¡°—π·¥¥" 15.05
2010-06-21 "§√’¡°—π·¥¥" 0
2010-06-22 "§√’¡°—π·¥¥" 21
2010-06-23 "§√’¡°—π·¥¥" 0
2010-06-24 "§√’¡°—π·¥¥" 10.85
2010-06-25 "§√’¡°—π·¥¥" 0
2010-06-26 "§√’¡°—π·¥¥" 28
2010-06-27 "§√’¡°—π·¥¥" 15.05
2010-06-28 "§√’¡°—π·¥¥" 21
2010-06-29 "§√’¡°—π·¥¥" 10.5
2010-06-30 "§√’¡°—π·¥¥" 0
2010-07-01 "§√’¡°—π·¥¥" 10.92
2010-07-02 "§√’¡°—π·¥¥" 17.08
2010-07-03 "§√’¡°—π·¥¥" 28
2010-07-04 "§√’¡°—π·¥¥" 0
2010-07-05 "§√’¡°—π·¥¥" 0
2010-07-06 "§√’¡°—π·¥¥" 0
2010-07-07 "§√’¡°—π·¥¥" 10.64
2010-07-08 "§√’¡°—π·¥¥" 15.96
2010-07-09 "§√’¡°—π·¥¥" 5.32
2010-07-10 "§√’¡°—π·¥¥" 13.72
2010-07-11 "§√’¡°—π·¥¥" 0
2010-07-12 "§√’¡°—π·¥¥" 15.96
2010-07-13 "§√’¡°—π·¥¥" 5.04
2010-07-14 "§√’¡°—π·¥¥" 5.04
2010-07-15 "§√’¡°—π·¥¥" 5.04
2010-07-16 "§√’¡°—π·¥¥" 0
2010-07-17 "§√’¡°—π·¥¥" 7
2010-07-18 "§√’¡°—π·¥¥" 0
2010-07-19 "§√’¡°—π·¥¥" 5.32
2010-07-20 "§√’¡°—π·¥¥" 10.64
2010-07-21 "§√’¡°—π·¥¥" 0
2010-07-22 "§√’¡°—π·¥¥" 10.92
2010-07-23 "§√’¡°—π·¥¥" 11.2
2010-07-24 "§√’¡°—π·¥¥" 0
2010-07-25 "§√’¡°—π·¥¥" 0
2010-07-26 "§√’¡°—π·¥¥" 0
2010-07-27 "§√’¡°—π·¥¥" 0
2010-07-28 "§√’¡°—π·¥¥" 5.32
2010-07-29 "§√’¡°—π·¥¥" 10.64
2010-07-30 "§√’¡°—π·¥¥" 5.6
2010-07-31 "§√’¡°—π·¥¥" 0
2010-08-01 "§√’¡°—π·¥¥" 14.84
2010-08-02 "§√’¡°—π·¥¥" 10.92
2010-08-03 "§√’¡°—π·¥¥" 10.92
2010-08-04 "§√’¡°—π·¥¥" 0
2010-08-05 "§√’¡°—π·¥¥" 0
2010-08-06 "§√’¡°—π·¥¥" 0
2010-08-07 "§√’¡°—π·¥¥" 13.72
2010-08-08 "§√’¡°—π·¥¥" 0
2010-08-09 "§√’¡°—π·¥¥" 21
2010-08-10 "§√’¡°—π·¥¥" 0
2010-08-11 "§√’¡°—π·¥¥" 0
2010-08-12 "§√’¡°—π·¥¥" 0
2010-08-13 "§√’¡°—π·¥¥" 0
2010-08-14 "§√’¡°—π·¥¥" 0
2010-08-15 "§√’¡°—π·¥¥" 0
2010-08-16 "§√’¡°—π·¥¥" 10.36
2010-08-17 "§√’¡°—π·¥¥" 0
2010-08-18 "§√’¡°—π·¥¥" 0
2010-08-19 "§√’¡°—π·¥¥" 21.84
2010-08-20 "§√’¡°—π·¥¥" 11.2
2010-08-21 "§√’¡°—π·¥¥" 28
2010-08-22 "§√’¡°—π·¥¥" 15.12
2010-08-23 "§√’¡°—π·¥¥" 10.36
2010-08-24 "§√’¡°—π·¥¥" 20.72
2010-08-25 "§√’¡°—π·¥¥" 10.92
2010-08-26 "§√’¡°—π·¥¥" 0
2010-08-27 "§√’¡°—π·¥¥" 0
2010-08-28 "§√’¡°—π·¥¥" 14
2010-08-29 "§√’¡°—π·¥¥" 15.12
2010-08-30 "§√’¡°—π·¥¥" 10.64
2010-08-31 "§√’¡°—π·¥¥" 0
2010-09-01 "§√’¡°—π·¥¥" 16.74
2010-09-02 "§√’¡°—π·¥¥" 17.28
2010-09-03 "§√’¡°—π·¥¥" 18
2010-09-04 "§√’¡°—π·¥¥" 11.52
2010-09-05 "§√’¡°—π·¥¥" 0
2010-09-06 "§√’¡°—π·¥¥" 0
2010-09-07 "§√’¡°—π·¥¥" 8.28
2010-09-08 "§√’¡°—π·¥¥" 8.64
2010-09-09 "§√’¡°—π·¥¥" 0
2010-09-10 "§√’¡°—π·¥¥" 0
2010-09-11 "§√’¡°—π·¥¥" 0
2010-09-12 "§√’¡°—π·¥¥" 11.7
2010-09-13 "§√’¡°—π·¥¥" 0
2010-09-14 "§√’¡°—π·¥¥" 8.28
2010-09-15 "§√’¡°—π·¥¥" 8.64
2010-09-16 "§√’¡°—π·¥¥" 0
2010-09-17 "§√’¡°—π·¥¥" 0
2010-09-18 "§√’¡°—π·¥¥" 0
2010-09-19 "§√’¡°—π·¥¥" 11.88
2010-09-20 "§√’¡°—π·¥¥" 0
2010-09-21 "§√’¡°—π·¥¥" 8.82
2010-09-22 "§√’¡°—π·¥¥" 0
2010-09-23 "§√’¡°—π·¥¥" 17.46
2010-09-24 "§√’¡°—π·¥¥" 0
2010-09-25 "§√’¡°—π·¥¥" 0
2010-09-26 "§√’¡°—π·¥¥" 0
2010-09-27 "§√’¡°—π·¥¥" 9
2010-09-28 "§√’¡°—π·¥¥" 9
2010-09-29 "§√’¡°—π·¥¥" 0
2010-09-30 "§√’¡°—π·¥¥" 0
2010-10-01 "§√’¡°—π·¥¥" 0
2010-10-02 "§√’¡°—π·¥¥" 8.68
2010-10-03 "§√’¡°—π·¥¥" 9.61
2010-10-04 "§√’¡°—π·¥¥" 6.82
2010-10-05 "§√’¡°—π·¥¥" 0
2010-10-06 "§√’¡°—π·¥¥" 0
2010-10-07 "§√’¡°—π·¥¥" 7.44
2010-10-08 "§√’¡°—π·¥¥" 0
2010-10-09 "§√’¡°—π·¥¥" 0
2010-10-10 "§√’¡°—π·¥¥" 20.15
2010-10-11 "§√’¡°—π·¥¥" 0
2010-10-12 "§√’¡°—π·¥¥" 0
2010-10-13 "§√’¡°—π·¥¥" 7.13
2010-10-14 "§√’¡°—π·¥¥" 28.52
2010-10-15 "§√’¡°—π·¥¥" 7.13
2010-10-16 "§√’¡°—π·¥¥" 0
2010-10-17 "§√’¡°—π·¥¥" 0
2010-10-18 "§√’¡°—π·¥¥" 0
2010-10-19 "§√’¡°—π·¥¥" 0
2010-10-20 "§√’¡°—π·¥¥" 0
2010-10-21 "§√’¡°—π·¥¥" 7.44
2010-10-22 "§√’¡°—π·¥¥" 31
2010-10-23 "§√’¡°—π·¥¥" 0
2010-10-24 "§√’¡°—π·¥¥" 22.32
2010-10-25 "§√’¡°—π·¥¥" 0
2010-10-26 "§√’¡°—π·¥¥" 7.13
2010-10-27 "§√’¡°—π·¥¥" 0
2010-10-28 "§√’¡°—π·¥¥" 7.13
2010-10-29 "§√’¡°—π·¥¥" 14.88
2010-10-30 "§√’¡°—π·¥¥" 0
2010-10-31 "§√’¡°—π·¥¥" 0
2010-11-01 "§√’¡°—π·¥¥" 0
2010-11-02 "§√’¡°—π·¥¥" 7.28
2010-11-03 "§√’¡°—π·¥¥" 14.84
2010-11-04 "§√’¡°—π·¥¥" 7.28
2010-11-05 "§√’¡°—π·¥¥" 7.56
2010-11-06 "§√’¡°—π·¥¥" 0
2010-11-07 "§√’¡°—π·¥¥" 10.36
2010-11-08 "§√’¡°—π·¥¥" 28
2010-11-09 "§√’¡°—π·¥¥" 7
2010-11-10 "§√’¡°—π·¥¥" 0
2010-11-11 "§√’¡°—π·¥¥" 0
2010-11-12 "§√’¡°—π·¥¥" 7.56
2010-11-13 "§√’¡°—π·¥¥" 0
2010-11-14 "§√’¡°—π·¥¥" 0
2010-11-15 "§√’¡°—π·¥¥" 0
2010-11-16 "§√’¡°—π·¥¥" 0
2010-11-17 "§√’¡°—π·¥¥" 0
2010-11-18 "§√’¡°—π·¥¥" 7.28
2010-11-19 "§√’¡°—π·¥¥" 7.84
2010-11-20 "§√’¡°—π·¥¥" 0
2010-11-21 "§√’¡°—π·¥¥" 0
2010-11-22 "§√’¡°—π·¥¥" 7
2010-11-23 "§√’¡°—π·¥¥" 7
2010-11-24 "§√’¡°—π·¥¥" 7
2010-11-25 "§√’¡°—π·¥¥" 7.28
2010-11-26 "§√’¡°—π·¥¥" 0
2010-11-27 "§√’¡°—π·¥¥" 9.52
2010-11-28 "§√’¡°—π·¥¥" 0
2010-11-29 "§√’¡°—π·¥¥" 0
2010-11-30 "§√’¡°—π·¥¥" 7.28
2010-12-01 "§√’¡°—π·¥¥" 6.48
2010-12-02 "§√’¡°—π·¥¥" 6.66
2010-12-03 "§√’¡°—π·¥¥" 0
2010-12-04 "§√’¡°—π·¥¥" 9.18
2010-12-05 "§√’¡°—π·¥¥" 0
2010-12-06 "§√’¡°—π·¥¥" 0
2010-12-07 "§√’¡°—π·¥¥" 0
2010-12-08 "§√’¡°—π·¥¥" 13.14
2010-12-09 "§√’¡°—π·¥¥" 0
2010-12-10 "§√’¡°—π·¥¥" 0
2010-12-11 "§√’¡°—π·¥¥" 0
2010-12-12 "§√’¡°—π·¥¥" 0
2010-12-13 "§√’¡°—π·¥¥" 0
2010-12-14 "§√’¡°—π·¥¥" 0
2010-12-15 "§√’¡°—π·¥¥" 6.66
2010-12-16 "§√’¡°—π·¥¥" 0
2010-12-17 "§√’¡°—π·¥¥" 0
2010-12-18 "§√’¡°—π·¥¥" 0
2010-12-19 "§√’¡°—π·¥¥" 0
2010-12-20 "§√’¡°—π·¥¥" 6.84
2010-12-21 "§√’¡°—π·¥¥" 0
2010-12-22 "§√’¡°—π·¥¥" 0
2010-12-23 "§√’¡°—π·¥¥" 0
2010-12-24 "§√’¡°—π·¥¥" 7.38
2010-12-25 "§√’¡°—π·¥¥" 18
2010-12-26 "§√’¡°—π·¥¥" 0
2010-12-27 "§√’¡°—π·¥¥" 0
2010-12-28 "§√’¡°—π·¥¥" 7.2
2010-12-29 "§√’¡°—π·¥¥" 0
2010-12-30 "§√’¡°—π·¥¥" 0
2010-12-31 "§√’¡°—π·¥¥" 0
2011-01-01 "§√’¡°—π·¥¥" 0
2011-01-02 "§√’¡°—π·¥¥" 7.5
2011-01-03 "§√’¡°—π·¥¥" 0
2011-01-04 "§√’¡°—π·¥¥" 5.25
2011-01-05 "§√’¡°—π·¥¥" 0
2011-01-06 "§√’¡°—π·¥¥" 10.5
2011-01-07 "§√’¡°—π·¥¥" 0
2011-01-08 "§√’¡°—π·¥¥" 6.25
2011-01-09 "§√’¡°—π·¥¥" 12.5
2011-01-10 "§√’¡°—π·¥¥" 15.25
2011-01-11 "§√’¡°—π·¥¥" 10.25
2011-01-12 "§√’¡°—π·¥¥" 15.75
2011-01-13 "§√’¡°—π·¥¥" 5.25
2011-01-14 "§√’¡°—π·¥¥" 5.25
2011-01-15 "§√’¡°—π·¥¥" 6
2011-01-16 "§√’¡°—π·¥¥" 6
2011-01-17 "§√’¡°—π·¥¥" 0
2011-01-18 "§√’¡°—π·¥¥" 5.25
2011-01-19 "§√’¡°—π·¥¥" 5
2011-01-20 "§√’¡°—π·¥¥" 5
2011-01-21 "§√’¡°—π·¥¥" 15.75
2011-01-22 "§√’¡°—π·¥¥" 5.75
2011-01-23 "§√’¡°—π·¥¥" 0
2011-01-24 "§√’¡°—π·¥¥" 24.75
2011-01-25 "§√’¡°—π·¥¥" 10
2011-01-26 "§√’¡°—π·¥¥" 10
2011-01-27 "§√’¡°—π·¥¥" 25
2011-01-28 "§√’¡°—π·¥¥" 10.5
2011-01-29 "§√’¡°—π·¥¥" 0
2011-01-30 "§√’¡°—π·¥¥" 0
2011-01-31 "§√’¡°—π·¥¥" 9.75
2011-02-01 "§√’¡°—π·¥¥" 7.44
2011-02-02 "§√’¡°—π·¥¥" 0
2011-02-03 "§√’¡°—π·¥¥" 0
2011-02-04 "§√’¡°—π·¥¥" 8.06
2011-02-05 "§√’¡°—π·¥¥" 8.68
2011-02-06 "§√’¡°—π·¥¥" 9.3
2011-02-07 "§√’¡°—π·¥¥" 29.76
2011-02-08 "§√’¡°—π·¥¥" 7.44
2011-02-09 "§√’¡°—π·¥¥" 7.75
2011-02-10 "§√’¡°—π·¥¥" 23.25
2011-02-11 "§√’¡°—π·¥¥" 23.56
2011-02-12 "§√’¡°—π·¥¥" 17.36
2011-02-13 "§√’¡°—π·¥¥" 26.97
2011-02-14 "§√’¡°—π·¥¥" 15.5
2011-02-15 "§√’¡°—π·¥¥" 0
2011-02-16 "§√’¡°—π·¥¥" 7.13
2011-02-17 "§√’¡°—π·¥¥" 31
2011-02-18 "§√’¡°—π·¥¥" 25.73
2011-02-19 "§√’¡°—π·¥¥" 26.97
2011-02-20 "§√’¡°—π·¥¥" 17.98
2011-02-21 "§√’¡°—π·¥¥" 7.44
2011-02-22 "§√’¡°—π·¥¥" 7.44
2011-02-23 "§√’¡°—π·¥¥" 7.13
2011-02-24 "§√’¡°—π·¥¥" 29.76
2011-02-25 "§√’¡°—π·¥¥" 15.5
2011-02-26 "§√’¡°—π·¥¥" 26.04
2011-02-27 "§√’¡°—π·¥¥" 17.98
2011-02-28 "§√’¡°—π·¥¥" 7.44
2011-03-01 "§√’¡°—π·¥¥" 19
2011-03-02 "§√’¡°—π·¥¥" 4.94
2011-03-03 "§√’¡°—π·¥¥" 5.13
2011-03-04 "§√’¡°—π·¥¥" 5.13
2011-03-05 "§√’¡°—π·¥¥" 5.89
2011-03-06 "§√’¡°—π·¥¥" 0
2011-03-07 "§√’¡°—π·¥¥" 4.94
2011-03-08 "§√’¡°—π·¥¥" 4.94
2011-03-09 "§√’¡°—π·¥¥" 10.07
2011-03-10 "§√’¡°—π·¥¥" 5.13
2011-03-11 "§√’¡°—π·¥¥" 9.88
2011-03-12 "§√’¡°—π·¥¥" 5.89
2011-03-13 "§√’¡°—π·¥¥" 12.54
2011-03-14 "§√’¡°—π·¥¥" 9.69
2011-03-15 "§√’¡°—π·¥¥" 0
2011-03-16 "§√’¡°—π·¥¥" 14.44
2011-03-17 "§√’¡°—π·¥¥" 5.13
2011-03-18 "§√’¡°—π·¥¥" 10.64
2011-03-19 "§√’¡°—π·¥¥" 17.86
2011-03-20 "§√’¡°—π·¥¥" 6.27
2011-03-21 "§√’¡°—π·¥¥" 9.5
2011-03-22 "§√’¡°—π·¥¥" 0
2011-03-23 "§√’¡°—π·¥¥" 5.13
2011-03-24 "§√’¡°—π·¥¥" 4.94
2011-03-25 "§√’¡°—π·¥¥" 0
2011-03-26 "§√’¡°—π·¥¥" 12.16
2011-03-27 "§√’¡°—π·¥¥" 12.73
2011-03-28 "§√’¡°—π·¥¥" 4.94
2011-03-29 "§√’¡°—π·¥¥" 5.13
2011-03-30 "§√’¡°—π·¥¥" 10.45
2011-03-31 "§√’¡°—π·¥¥" 10.26
2011-04-01 "§√’¡°—π·¥¥" 6.6
2011-04-02 "§√’¡°—π·¥¥" 15.84
2011-04-03 "§√’¡°—π·¥¥" 8.25
2011-04-04 "§√’¡°—π·¥¥" 33
2011-04-05 "§√’¡°—π·¥¥" 6.93
2011-04-06 "§√’¡°—π·¥¥" 7.59
2011-04-07 "§√’¡°—π·¥¥" 13.2
2011-04-08 "§√’¡°—π·¥¥" 20.46
2011-04-09 "§√’¡°—π·¥¥" 23.76
2011-04-10 "§√’¡°—π·¥¥" 0
2011-04-11 "§√’¡°—π·¥¥" 6.93
2011-04-12 "§√’¡°—π·¥¥" 22.77
2011-04-13 "§√’¡°—π·¥¥" 21.78
2011-04-14 "§√’¡°—π·¥¥" 0
2011-04-15 "§√’¡°—π·¥¥" 20.79
2011-04-16 "§√’¡°—π·¥¥" 16.83
2011-04-17 "§√’¡°—π·¥¥" 32.34
2011-04-18 "§√’¡°—π·¥¥" 18.81
2011-04-19 "§√’¡°—π·¥¥" 6.27
2011-04-20 "§√’¡°—π·¥¥" 6.27
2011-04-21 "§√’¡°—π·¥¥" 12.54
2011-04-22 "§√’¡°—π·¥¥" 12.87
2011-04-23 "§√’¡°—π·¥¥" 7.26
2011-04-24 "§√’¡°—π·¥¥" 15.84
2011-04-25 "§√’¡°—π·¥¥" 0
2011-04-26 "§√’¡°—π·¥¥" 6.27
2011-04-27 "§√’¡°—π·¥¥" 0
2011-04-28 "§√’¡°—π·¥¥" 6.27
2011-04-29 "§√’¡°—π·¥¥" 6.27
2011-04-30 "§√’¡°—π·¥¥" 7.26
2011-05-01 "§√’¡°—π·¥¥" 0
2011-05-02 "§√’¡°—π·¥¥" 0
2011-05-03 "§√’¡°—π·¥¥" 11.34
2011-05-04 "§√’¡°—π·¥¥" 11.61
2011-05-05 "§√’¡°—π·¥¥" 6.48
2011-05-06 "§√’¡°—π·¥¥" 11.88
2011-05-07 "§√’¡°—π·¥¥" 27
2011-05-08 "§√’¡°—π·¥¥" 0
2011-05-09 "§√’¡°—π·¥¥" 5.67
2011-05-10 "§√’¡°—π·¥¥" 5.94
2011-05-11 "§√’¡°—π·¥¥" 5.94
2011-05-12 "§√’¡°—π·¥¥" 23.22
2011-05-13 "§√’¡°—π·¥¥" 12.96
2011-05-14 "§√’¡°—π·¥¥" 7.02
2011-05-15 "§√’¡°—π·¥¥" 0
2011-05-16 "§√’¡°—π·¥¥" 6.21
2011-05-17 "§√’¡°—π·¥¥" 20.79
2011-05-18 "§√’¡°—π·¥¥" 12.42
2011-05-19 "§√’¡°—π·¥¥" 24.3
2011-05-20 "§√’¡°—π·¥¥" 18.09
2011-05-21 "§√’¡°—π·¥¥" 0
2011-05-22 "§√’¡°—π·¥¥" 6.75
2011-05-23 "§√’¡°—π·¥¥" 0
2011-05-24 "§√’¡°—π·¥¥" 5.94
2011-05-25 "§√’¡°—π·¥¥" 11.88
2011-05-26 "§√’¡°—π·¥¥" 17.55
2011-05-27 "§√’¡°—π·¥¥" 11.88
2011-05-28 "§√’¡°—π·¥¥" 6.21
2011-05-29 "§√’¡°—π·¥¥" 13.77
2011-05-30 "§√’¡°—π·¥¥" 5.94
2011-05-31 "§√’¡°—π·¥¥" 5.94
2011-06-01 "§√’¡°—π·¥¥" 9.75
2011-06-02 "§√’¡°—π·¥¥" 0
2011-06-03 "§√’¡°—π·¥¥" 20.25
2011-06-04 "§√’¡°—π·¥¥" 5.5
2011-06-05 "§√’¡°—π·¥¥" 0
2011-06-06 "§√’¡°—π·¥¥" 10
2011-06-07 "§√’¡°—π·¥¥" 0
2011-06-08 "§√’¡°—π·¥¥" 5
2011-06-09 "§√’¡°—π·¥¥" 5
2011-06-10 "§√’¡°—π·¥¥" 15
2011-06-11 "§√’¡°—π·¥¥" 5.25
2011-06-12 "§√’¡°—π·¥¥" 5.5
2011-06-13 "§√’¡°—π·¥¥" 14.25
2011-06-14 "§√’¡°—π·¥¥" 0
2011-06-15 "§√’¡°—π·¥¥" 9.75
2011-06-16 "§√’¡°—π·¥¥" 4.75
2011-06-17 "§√’¡°—π·¥¥" 4.75
2011-06-18 "§√’¡°—π·¥¥" 0
2011-06-19 "§√’¡°—π·¥¥" 5.5
2011-06-20 "§√’¡°—π·¥¥" 4.75
2011-06-21 "§√’¡°—π·¥¥" 9.5
2011-06-22 "§√’¡°—π·¥¥" 4.75
2011-06-23 "§√’¡°—π·¥¥" 14.25
2011-06-24 "§√’¡°—π·¥¥" 4.75
2011-06-25 "§√’¡°—π·¥¥" 25
2011-06-26 "§√’¡°—π·¥¥" 0
2011-06-27 "§√’¡°—π·¥¥" 0
2011-06-28 "§√’¡°—π·¥¥" 0
2011-06-29 "§√’¡°—π·¥¥" 4.5
2011-06-30 "§√’¡°—π·¥¥" 9.25
2011-07-01 "§√’¡°—π·¥¥" 5.98
2011-07-02 "§√’¡°—π·¥¥" 0
2011-07-03 "§√’¡°—π·¥¥" 6.76
2011-07-04 "§√’¡°—π·¥¥" 22.62
2011-07-05 "§√’¡°—π·¥¥" 0
2011-07-06 "§√’¡°—π·¥¥" 17.42
2011-07-07 "§√’¡°—π·¥¥" 5.72
2011-07-08 "§√’¡°—π·¥¥" 11.96
2011-07-09 "§√’¡°—π·¥¥" 6.5
2011-07-10 "§√’¡°—π·¥¥" 19.76
2011-07-11 "§√’¡°—π·¥¥" 11.18
2011-07-12 "§√’¡°—π·¥¥" 22.88
2011-07-13 "§√’¡°—π·¥¥" 23.14
2011-07-14 "§√’¡°—π·¥¥" 11.96
2011-07-15 "§√’¡°—π·¥¥" 26
2011-07-16 "§√’¡°—π·¥¥" 6.5
2011-07-17 "§√’¡°—π·¥¥" 13.78
2011-07-18 "§√’¡°—π·¥¥" 5.72
2011-07-19 "§√’¡°—π·¥¥" 22.1
2011-07-20 "§√’¡°—π·¥¥" 5.72
2011-07-21 "§√’¡°—π·¥¥" 5.72
2011-07-22 "§√’¡°—π·¥¥" 0
2011-07-23 "§√’¡°—π·¥¥" 5.98
2011-07-24 "§√’¡°—π·¥¥" 13
2011-07-25 "§√’¡°—π·¥¥" 0
2011-07-26 "§√’¡°—π·¥¥" 5.46
2011-07-27 "§√’¡°—π·¥¥" 10.92
2011-07-28 "§√’¡°—π·¥¥" 16.9
2011-07-29 "§√’¡°—π·¥¥" 0
2011-07-30 "§√’¡°—π·¥¥" 6.24
2011-07-31 "§√’¡°—π·¥¥" 13
2011-08-01 "§√’¡°—π·¥¥" 8.61
2011-08-02 "§√’¡°—π·¥¥" 9.03
2011-08-03 "§√’¡°—π·¥¥" 4.41
2011-08-04 "§√’¡°—π·¥¥" 4.41
2011-08-05 "§√’¡°—π·¥¥" 4.41
2011-08-06 "§√’¡°—π·¥¥" 4.83
2011-08-07 "§√’¡°—π·¥¥" 19.53
2011-08-08 "§√’¡°—π·¥¥" 12.81
2011-08-09 "§√’¡°—π·¥¥" 4.41
2011-08-10 "§√’¡°—π·¥¥" 4.41
2011-08-11 "§√’¡°—π·¥¥" 4.41
2011-08-12 "§√’¡°—π·¥¥" 5.25
2011-08-13 "§√’¡°—π·¥¥" 0
2011-08-14 "§√’¡°—π·¥¥" 5.04
2011-08-15 "§√’¡°—π·¥¥" 8.4
2011-08-16 "§√’¡°—π·¥¥" 20.58
2011-08-17 "§√’¡°—π·¥¥" 21
2011-08-18 "§√’¡°—π·¥¥" 12.81
2011-08-19 "§√’¡°—π·¥¥" 8.61
2011-08-20 "§√’¡°—π·¥¥" 18.27
2011-08-21 "§√’¡°—π·¥¥" 4.83
2011-08-22 "§√’¡°—π·¥¥" 4.2
2011-08-23 "§√’¡°—π·¥¥" 12.6
2011-08-24 "§√’¡°—π·¥¥" 8.4
2011-08-25 "§√’¡°—π·¥¥" 0
2011-08-26 "§√’¡°—π·¥¥" 13.23
2011-08-27 "§√’¡°—π·¥¥" 9.24
2011-08-28 "§√’¡°—π·¥¥" 9.45
2011-08-29 "§√’¡°—π·¥¥" 4.2
2011-08-30 "§√’¡°—π·¥¥" 8.4
2011-08-31 "§√’¡°—π·¥¥" 4.2
2011-09-01 "§√’¡°—π·¥¥" 7.92
2011-09-02 "§√’¡°—π·¥¥" 0
2011-09-03 "§√’¡°—π·¥¥" 18
2011-09-04 "§√’¡°—π·¥¥" 14.04
2011-09-05 "§√’¡°—π·¥¥" 0
2011-09-06 "§√’¡°—π·¥¥" 7.74
2011-09-07 "§√’¡°—π·¥¥" 0
2011-09-08 "§√’¡°—π·¥¥" 11.88
2011-09-09 "§√’¡°—π·¥¥" 4.14
2011-09-10 "§√’¡°—π·¥¥" 12.78
2011-09-11 "§√’¡°—π·¥¥" 9
2011-09-12 "§√’¡°—π·¥¥" 0
2011-09-13 "§√’¡°—π·¥¥" 0
2011-09-14 "§√’¡°—π·¥¥" 7.92
2011-09-15 "§√’¡°—π·¥¥" 3.96
2011-09-16 "§√’¡°—π·¥¥" 3.96
2011-09-17 "§√’¡°—π·¥¥" 8.64
2011-09-18 "§√’¡°—π·¥¥" 13.32
2011-09-19 "§√’¡°—π·¥¥" 0
2011-09-20 "§√’¡°—π·¥¥" 7.74
2011-09-21 "§√’¡°—π·¥¥" 3.96
2011-09-22 "§√’¡°—π·¥¥" 0
2011-09-23 "§√’¡°—π·¥¥" 16.02
2011-09-24 "§√’¡°—π·¥¥" 0
2011-09-25 "§√’¡°—π·¥¥" 0
2011-09-26 "§√’¡°—π·¥¥" 15.84
2011-09-27 "§√’¡°—π·¥¥" 7.92
2011-09-28 "§√’¡°—π·¥¥" 0
2011-09-29 "§√’¡°—π·¥¥" 3.96
2011-09-30 "§√’¡°—π·¥¥" 4.14
2011-10-01 "§√’¡°—π·¥¥" 11.34
2011-10-02 "§√’¡°—π·¥¥" 6.48
2011-10-03 "§√’¡°—π·¥¥" 10.53
2011-10-04 "§√’¡°—π·¥¥" 15.93
2011-10-05 "§√’¡°—π·¥¥" 0
2011-10-06 "§√’¡°—π·¥¥" 10.53
2011-10-07 "§√’¡°—π·¥¥" 16.47
2011-10-08 "§√’¡°—π·¥¥" 6.21
2011-10-09 "§√’¡°—π·¥¥" 27
2011-10-10 "§√’¡°—π·¥¥" 10.8
2011-10-11 "§√’¡°—π·¥¥" 10.53
2011-10-12 "§√’¡°—π·¥¥" 0
2011-10-13 "§√’¡°—π·¥¥" 5.67
2011-10-14 "§√’¡°—π·¥¥" 11.34
2011-10-15 "§√’¡°—π·¥¥" 6.21
2011-10-16 "§√’¡°—π·¥¥" 18.63
2011-10-17 "§√’¡°—π·¥¥" 10.8
2011-10-18 "§√’¡°—π·¥¥" 5.4
2011-10-19 "§√’¡°—π·¥¥" 21.87
2011-10-20 "§√’¡°—π·¥¥" 0
2011-10-21 "§√’¡°—π·¥¥" 5.94
2011-10-22 "§√’¡°—π·¥¥" 19.98
2011-10-23 "§√’¡°—π·¥¥" 6.75
2011-10-24 "§√’¡°—π·¥¥" 12.96
2011-10-25 "§√’¡°—π·¥¥" 11.07
2011-10-26 "§√’¡°—π·¥¥" 17.01
2011-10-27 "§√’¡°—π·¥¥" 5.94
2011-10-28 "§√’¡°—π·¥¥" 6.21
2011-10-29 "§√’¡°—π·¥¥" 13.23
2011-10-30 "§√’¡°—π·¥¥" 20.52
2011-10-31 "§√’¡°—π·¥¥" 0
2011-11-01 "§√’¡°—π·¥¥" 6.75
2011-11-02 "§√’¡°—π·¥¥" 3.51
2011-11-03 "§√’¡°—π·¥¥" 3.51
2011-11-04 "§√’¡°—π·¥¥" 3.78
2011-11-05 "§√’¡°—π·¥¥" 4.05
2011-11-06 "§√’¡°—π·¥¥" 4.32
2011-11-07 "§√’¡°—π·¥¥" 14.31
2011-11-08 "§√’¡°—π·¥¥" 0
2011-11-09 "§√’¡°—π·¥¥" 0
2011-11-10 "§√’¡°—π·¥¥" 3.78
